DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE;BANK CARD
1.09.2024;Seferihisar Mot. Taþ. Kooperat;5190;2061;61;223;0;0;168;3040;0
1.09.2024;IZTASIT MENEMEN;17611;7524;121;523;2;53;668;5195;226
1.09.2024;IZTASIT KAYMAKCI;428;138;0;10;0;0;2;160;30
1.09.2024;Izdeniz;16736;5552;169;369;235;20;297;2721;4142
1.09.2024;Ýzban;83900;32597;1083;2204;454;67;2355;20515;0
1.09.2024;IZTASIT BERGAMA;670;246;8;64;0;2;1;591;302
1.09.2024;Izulas;56544;24570;437;2339;1;184;2471;26238;3797
1.09.2024;Izdeniz-Araba;172;13;0;5;0;0;63;0;1919
1.09.2024;Metro;75546;34437;1298;2488;5;83;2726;18063;6738
1.09.2024;IZTASIT FOCA;4491;1691;41;183;0;4;139;1763;175
1.09.2024;Eshot;215145;96225;2469;9421;7;523;10267;105323;16557
1.09.2024;Izfas;28652;11222;364;751;0;0;0;1670;9823
1.09.2024;Tramvay Çiðli;1711;673;30;46;0;0;43;626;160
1.09.2024;Teleferik;198;95;0;2;0;0;0;0;535
2.09.2024;Izdeniz-Araba;349;21;1;5;0;0;62;0;2667
2.09.2024;ÝZTAÞIT KÝRAZ;1466;370;65;40;0;0;28;562;0
2.09.2024;Metro;141160;68203;3191;5960;5;125;9150;39671;11592
2.09.2024;Ýzban;127207;52677;2635;4269;520;140;5473;35932;0
2.09.2024;Izdeniz;22607;6856;388;837;190;26;1681;4991;3297
2.09.2024;Tramvay Karþýyaka;9704;6125;246;473;7;4;337;4726;1662
2.09.2024;Tramvay Konak;36376;24336;903;1441;5;61;2212;11426;5057
2.09.2024;Eshot;352763;161470;6687;16682;8;877;22344;175376;23330
2.09.2024;Seferihisar Mot. Taþ. Kooperat;5990;2780;156;306;0;5;342;4691;2
2.09.2024;Izulas;87124;37855;1349;4092;4;261;4613;41347;4987
2.09.2024;IZTASIT FOCA;4553;1485;66;251;1;0;136;2912;167
2.09.2024;IZTASIT KAYMAKCI;943;337;7;49;0;0;14;582;71
2.09.2024;IZTASIT BERGAMA;2817;819;40;210;0;1;17;2699;874
2.09.2024;IZTASIT MENEMEN;28582;12507;509;826;3;79;1310;9206;391
2.09.2024;Izfas;25926;29511;347;580;0;0;0;1406;7843
2.09.2024;Tramvay Çiðli;3590;1589;72;132;0;2;78;1680;333
3.09.2024;IZTASIT MENEMEN;29255;13115;581;905;0;92;1335;9686;388
3.09.2024;Teleferik;78;32;0;1;0;0;0;0;175
3.09.2024;IZTASIT FOCA;4384;1444;70;264;0;0;140;2857;208
3.09.2024;Metro;150154;71170;3690;6058;3;155;9436;39907;12513
3.09.2024;Izfas;44508;26753;347;521;0;0;0;1989;11101
3.09.2024;Tramvay Karþýyaka;10309;6468;317;560;1;5;355;4354;1768
3.09.2024;Tramvay Konak;39129;23601;992;1527;7;37;2361;11457;5101
3.09.2024;Izdeniz-Araba;361;11;3;5;0;0;79;0;2496
3.09.2024;Tramvay Çiðli;3499;1664;72;158;0;4;88;1540;338
3.09.2024;Izulas;90153;41251;1671;3957;1;291;4646;40137;5230
3.09.2024;IZTASIT KAYMAKCI;1022;387;12;39;0;5;5;606;61
3.09.2024;Izdeniz;23960;7049;386;869;143;26;1707;5151;3312
3.09.2024;Ýzban;131530;54220;3270;4228;461;149;5395;36387;0
3.09.2024;Seferihisar Mot. Taþ. Kooperat;5936;2815;198;318;0;3;347;4497;2
3.09.2024;IZTASIT BERGAMA;2259;729;50;188;0;3;17;1667;777
3.09.2024;ÝZTAÞIT KÝRAZ;1493;417;66;45;0;1;23;536;0
3.09.2024;Eshot;359182;168271;7559;16896;4;929;22481;168204;24111
4.09.2024;IZTASIT FOCA;4299;1542;84;254;5;8;133;2825;205
4.09.2024;Tramvay Çiðli;3683;1642;84;134;0;5;81;1560;359
4.09.2024;IZTASIT MENEMEN;27675;12760;557;855;1;83;1247;8718;393
4.09.2024;Ýzban;126502;51898;3248;4150;516;129;5236;35287;0
4.09.2024;ÝZTAÞIT KÝRAZ;1690;385;56;41;0;1;32;819;0
4.09.2024;Seferihisar Mot. Taþ. Kooperat;5904;2955;206;293;0;4;306;4185;1
4.09.2024;Izulas;86689;39540;1651;3985;3;299;4679;39933;4995
4.09.2024;Izdeniz;25178;8043;503;869;166;16;1690;5348;3559
4.09.2024;Tramvay Konak;34255;20869;1091;1461;15;37;2234;10816;5091
4.09.2024;Metro;135910;63525;3561;5542;11;139;8819;36573;11573
4.09.2024;Izdeniz-Araba;348;23;3;3;0;0;78;0;2745
4.09.2024;Eshot;357277;163454;7716;17305;11;893;22755;172478;23331
4.09.2024;Tramvay Karþýyaka;14448;7834;392;848;4;8;427;7116;2231
4.09.2024;IZTASIT KAYMAKCI;941;360;8;41;0;1;8;461;72
4.09.2024;Teleferik;82;42;4;1;0;0;0;0;214
4.09.2024;IZTASIT BERGAMA;2312;864;50;156;0;2;13;1784;877
4.09.2024;Izfas;20204;14955;270;461;0;0;0;1139;6414
5.09.2024;Tramvay Çiðli;3493;1640;96;131;1;3;79;1472;381
5.09.2024;Izfas;22857;7530;293;625;0;0;0;1474;6777
5.09.2024;IZTASIT FOCA;4385;1660;87;270;0;4;149;2718;183
5.09.2024;Teleferik;63;25;0;1;0;0;0;0;206
5.09.2024;Izulas;87276;38422;1664;3944;2;270;4704;39070;5187
5.09.2024;Eshot;350902;157439;7994;16585;11;894;22224;166735;23207
5.09.2024;IZTASIT MENEMEN;30118;12891;585;977;2;103;1368;11100;429
5.09.2024;Tramvay Konak;34683;17491;1547;1420;4;47;2274;10955;5027
5.09.2024;Seferihisar Mot. Taþ. Kooperat;6149;2978;196;305;0;1;321;4292;0
5.09.2024;Izdeniz-Araba;338;15;0;4;0;0;69;0;2664
5.09.2024;Metro;137820;60389;4096;5644;23;131;8959;39187;11501
5.09.2024;IZTASIT BERGAMA;2208;757;50;155;0;4;13;1651;855
5.09.2024;Tramvay Karþýyaka;10823;6844;389;537;7;5;384;4215;1869
5.09.2024;Ýzban;125839;49615;3190;4365;467;135;5418;35973;0
5.09.2024;ÝZTAÞIT KÝRAZ;1554;421;69;41;0;0;24;550;0
5.09.2024;Izdeniz;23143;6990;520;848;219;16;1763;5006;3361
5.09.2024;IZTASIT KAYMAKCI;869;385;8;28;0;0;6;427;68
6.09.2024;Izulas;87163;38803;1522;3810;0;273;4561;39818;5119
6.09.2024;Izfas;21695;11010;516;432;0;0;0;1202;6638
6.09.2024;ÝZTAÞIT KÝRAZ;1590;391;81;44;0;2;30;588;0
6.09.2024;Eshot;350017;157931;7600;16618;7;991;21890;164778;23471
6.09.2024;Teleferik;48;34;1;1;0;0;0;0;184
6.09.2024;IZTASIT KAYMAKCI;882;392;6;34;0;2;6;614;68
6.09.2024;IZTASIT MENEMEN;29389;13105;516;835;0;107;1310;9196;472
6.09.2024;IZTASIT BERGAMA;2454;875;38;142;0;4;23;1835;906
6.09.2024;Tramvay Konak;34072;18923;1494;1442;7;34;2292;10549;5037
6.09.2024;IZTASIT FOCA;4739;1740;78;235;0;2;135;2678;169
6.09.2024;Izdeniz;22563;7095;492;802;165;20;1596;4801;3464
6.09.2024;Seferihisar Mot. Taþ. Kooperat;6172;2939;239;360;0;2;301;4724;3
6.09.2024;Tramvay Çiðli;3554;1670;83;140;1;2;82;1485;339
6.09.2024;Metro;138688;62758;3840;5497;13;163;8604;37001;11487
6.09.2024;Izdeniz-Araba;334;13;5;2;0;0;82;0;2947
6.09.2024;Ýzban;127794;50716;3441;4150;525;155;5212;34354;0
6.09.2024;Tramvay Karþýyaka;10927;7262;311;564;3;2;386;4359;1888
7.09.2024;Metro;107785;48952;1685;4008;14;139;3887;27265;9855
7.09.2024;IZTASIT MENEMEN;23961;10398;139;687;2;61;1051;7220;365
7.09.2024;IZTASIT KAYMAKCI;1175;415;0;47;0;0;7;656;48
7.09.2024;Eshot;278344;127961;2703;12001;11;615;14571;122024;20874
7.09.2024;Izfas;32520;11133;412;572;0;0;0;1788;9709
7.09.2024;IZTASIT FOCA;4542;1725;57;205;0;3;138;2081;173
7.09.2024;ÝZTAÞIT KÝRAZ;1408;334;20;25;0;0;19;471;0
7.09.2024;Tramvay Çiðli;2316;1081;31;63;0;3;41;865;214
7.09.2024;Teleferik;81;62;4;0;0;0;0;0;285
7.09.2024;Izdeniz-Araba;234;21;9;1;0;0;73;0;2232
7.09.2024;Izulas;78230;34624;564;3202;1;207;3620;33423;4616
7.09.2024;Tramvay Konak;29689;16138;540;939;7;38;1440;8088;4905
7.09.2024;Izdeniz;21216;7244;345;641;111;22;446;3963;4231
7.09.2024;IZTASIT BERGAMA;1506;543;16;125;0;3;9;1227;554
7.09.2024;Ýzban;107404;42952;1507;3163;525;106;3357;27422;0
7.09.2024;Tramvay Karþýyaka;10431;6669;236;380;9;5;335;3282;1838
7.09.2024;Seferihisar Mot. Taþ. Kooperat;6173;2701;102;289;0;3;261;3419;2
8.09.2024;IZTASIT MENEMEN;18185;8064;113;523;0;55;709;5358;310
8.09.2024;Eshot;207967;98775;1888;9338;5;538;10767;105374;17147
8.09.2024;Izfas;24121;8140;231;433;0;0;0;1274;8481
8.09.2024;Tramvay Karþýyaka;8506;5595;141;242;3;5;298;2497;1530
8.09.2024;Metro;77139;37392;1045;2525;11;101;2937;18789;7369
8.09.2024;ÝZTAÞIT KÝRAZ;885;199;13;19;0;0;13;366;0
8.09.2024;Izulas;56049;25983;320;2378;1;199;2557;26293;3584
8.09.2024;IZTASIT KAYMAKCI;452;152;4;20;0;1;3;191;32
8.09.2024;Ýzban;80581;32447;925;2191;454;90;2408;20284;0
8.09.2024;Teleferik;201;85;1;1;0;0;0;0;495
8.09.2024;Tramvay Konak;17913;11023;286;443;3;26;844;4722;3206
8.09.2024;Tramvay Çiðli;1617;770;22;64;0;0;51;648;159
8.09.2024;Seferihisar Mot. Taþ. Kooperat;4965;2117;73;243;1;1;182;3295;0
8.09.2024;IZTASIT BERGAMA;1108;473;9;77;0;1;8;854;448
8.09.2024;Izdeniz;16562;5646;187;352;173;27;350;2661;3723
8.09.2024;Izdeniz-Araba;249;24;6;8;0;0;34;0;1918
8.09.2024;IZTASIT FOCA;4181;1525;35;191;1;3;108;1712;166
9.09.2024;IZTASIT MENEMEN;30531;18188;515;912;0;110;1292;9909;484
9.09.2024;Eshot;378433;237815;7246;17888;19;1069;24102;180296;24705
9.09.2024;Izulas;84927;51654;1392;3736;5;284;4493;39054;5087
9.09.2024;Tramvay Konak;38194;22345;909;1598;4;49;2728;12729;5611
9.09.2024;IZTASIT KAYMAKCI;1032;669;10;42;0;0;6;576;101
9.09.2024;IZTASIT FOCA;4270;1636;46;221;1;2;107;2516;228
9.09.2024;IZTASIT BERGAMA;2873;1524;42;196;0;2;24;2768;1058
9.09.2024;Tramvay Çiðli;3685;1814;68;122;0;4;83;1616;325
9.09.2024;Seferihisar Mot. Taþ. Kooperat;5958;3155;154;353;0;6;293;4346;2
9.09.2024;Izdeniz;23215;6102;368;899;127;10;1819;5403;2968
9.09.2024;Ýzban;126693;54497;2710;4424;599;103;5567;36879;0
9.09.2024;Tramvay Karþýyaka;10453;6105;229;536;2;4;423;4768;1694
9.09.2024;Izdeniz-Araba;329;11;4;8;0;0;63;0;2714
9.09.2024;Izfas;20411;6349;300;695;0;0;0;1315;5864
9.09.2024;Metro;145184;72251;3308;6095;14;140;9845;41923;12947
9.09.2024;ÝZTAÞIT KÝRAZ;1630;540;65;42;0;0;24;630;0
10.09.2024;Tramvay Konak;31736;20511;880;1323;0;42;2047;10661;4610
10.09.2024;Izulas;81413;51626;1428;3599;4;352;4331;38332;4705
10.09.2024;Teleferik;80;26;0;0;0;0;0;0;122
10.09.2024;IZTASIT BERGAMA;2389;1709;43;136;0;2;20;1672;839
10.09.2024;IZTASIT FOCA;4233;1794;65;273;0;3;155;2656;206
10.09.2024;Izdeniz-Araba;344;22;1;3;0;0;79;0;2540
10.09.2024;Seferihisar Mot. Taþ. Kooperat;5877;3274;175;387;1;3;337;4413;0
10.09.2024;Metro;136942;69854;3094;5579;14;146;9063;39447;11348
10.09.2024;Eshot;369256;242648;7469;16863;7;1100;23284;174274;23878
10.09.2024;Tramvay Karþýyaka;10342;6260;237;471;1;4;399;4250;1719
10.09.2024;ÝZTAÞIT KÝRAZ;1456;540;84;35;0;1;39;548;0
10.09.2024;IZTASIT MENEMEN;30151;18349;555;874;2;128;1307;10098;510
10.09.2024;IZTASIT KAYMAKCI;1042;739;8;26;0;2;14;522;49
10.09.2024;Izdeniz;22103;5879;344;835;74;16;1733;4827;3037
10.09.2024;Izfas;0;1;0;0;0;0;0;0;0
10.09.2024;Tramvay Çiðli;3672;1886;89;118;0;4;87;1716;358
10.09.2024;Ýzban;123396;54409;2692;4037;434;112;5453;35589;0
11.09.2024;Izulas;75226;48340;1333;3332;2;228;4149;33820;4380
11.09.2024;Izdeniz;20620;5770;361;765;214;10;1699;4399;2824
11.09.2024;Seferihisar Mot. Taþ. Kooperat;5417;3239;161;281;0;7;320;3821;1
11.09.2024;Teleferik;46;23;0;1;0;0;0;0;138
11.09.2024;Tramvay Konak;28099;18354;774;1116;2;41;1789;8842;4218
11.09.2024;IZTASIT MENEMEN;27587;17592;509;827;0;78;1294;8503;466
11.09.2024;Izdeniz-Araba;308;20;0;2;0;0;70;0;2616
11.09.2024;IZTASIT BERGAMA;2240;1696;49;151;0;2;17;1543;868
11.09.2024;Metro;124825;65391;2950;4786;9;96;8817;33306;10286
11.09.2024;Tramvay Çiðli;3765;1856;90;152;0;0;87;1565;335
11.09.2024;Tramvay Karþýyaka;13320;6722;300;739;2;4;402;6571;1958
11.09.2024;ÝZTAÞIT KÝRAZ;1473;529;78;52;0;0;19;624;0
11.09.2024;IZTASIT FOCA;3932;1732;54;231;0;3;128;2473;165
11.09.2024;Ýzban;120506;53342;2806;3768;438;74;5692;32621;0
11.09.2024;IZTASIT KAYMAKCI;879;649;10;36;0;0;7;378;53
11.09.2024;Eshot;343861;224343;7270;15848;10;853;22213;160028;22598
12.09.2024;Metro;131546;67765;3079;5719;8;120;8909;39421;10308
12.09.2024;Tramvay Konak;31177;20690;826;1328;18;44;2062;10113;4545
12.09.2024;Seferihisar Mot. Taþ. Kooperat;5633;3284;184;336;0;0;337;4165;1
12.09.2024;Izdeniz-Araba;314;17;1;9;0;0;74;0;2545
12.09.2024;IZTASIT FOCA;4207;1893;68;229;1;5;126;2657;167
12.09.2024;Izulas;79607;51362;1375;3554;4;286;4284;36644;4609
12.09.2024;Ýzban;122314;54088;2762;4162;226;105;5532;36093;0
12.09.2024;Tramvay Çiðli;3624;1999;80;136;0;1;100;1591;386
12.09.2024;IZTASIT BERGAMA;2153;1741;45;128;0;2;20;1513;849
12.09.2024;ÝZTAÞIT KÝRAZ;1440;581;66;46;0;0;30;566;0
12.09.2024;Tramvay Karþýyaka;10724;6558;257;522;9;4;370;4382;1841
12.09.2024;Izdeniz;22299;6194;401;830;183;10;1771;5132;3047
12.09.2024;IZTASIT KAYMAKCI;959;748;15;34;0;0;5;476;57
12.09.2024;IZTASIT MENEMEN;30016;18380;580;982;1;99;1332;11572;472
12.09.2024;Eshot;364049;244443;7682;17044;6;967;23013;174876;23547
12.09.2024;Teleferik;66;42;0;0;0;0;0;0;203
13.09.2024;Seferihisar Mot. Taþ. Kooperat;6143;3362;173;332;0;4;334;4472;5
13.09.2024;Eshot;363447;243220;7645;17098;10;984;22799;174677;23790
13.09.2024;Izulas;79713;51967;1381;3625;0;234;4333;37047;4813
13.09.2024;IZTASIT FOCA;4292;1755;74;249;1;2;130;2372;182
13.09.2024;Teleferik;69;28;2;2;0;0;0;0;156
13.09.2024;IZTASIT MENEMEN;28946;18280;548;804;1;110;1321;9365;489
13.09.2024;Metro;131049;69169;3067;5418;3;136;8661;36852;10821
13.09.2024;Tramvay Konak;31178;20721;869;1296;9;30;1971;10003;4636
13.09.2024;IZTASIT BERGAMA;2285;1725;55;155;0;4;17;1734;863
13.09.2024;Tramvay Çiðli;3793;1875;85;123;1;3;90;1550;366
13.09.2024;Tramvay Karþýyaka;10915;6960;270;499;9;4;404;4439;1876
13.09.2024;ÝZTAÞIT KÝRAZ;1560;614;72;33;0;1;29;569;0
13.09.2024;Ýzban;120530;53786;2753;4145;257;119;5131;33624;0
13.09.2024;IZTASIT KAYMAKCI;913;709;12;36;0;1;8;536;69
13.09.2024;Izdeniz;22079;6449;408;805;146;11;1783;4957;3074
13.09.2024;Izdeniz-Araba;364;16;3;5;0;0;81;0;2975
14.09.2024;IZTASIT MENEMEN;22975;11096;204;695;4;53;1022;6833;345
14.09.2024;Seferihisar Mot. Taþ. Kooperat;5619;2945;116;281;0;2;254;3378;7
14.09.2024;Teleferik;117;51;3;0;0;0;0;0;363
14.09.2024;ÝZTAÞIT KÝRAZ;1310;407;12;39;0;0;19;501;0
14.09.2024;Eshot;269409;134128;3286;12187;17;643;13653;122403;20403
14.09.2024;Izulas;77752;36781;688;3321;0;229;3389;34143;4633
14.09.2024;Ýzban;100401;41973;1691;2956;459;108;3176;26170;0
14.09.2024;IZTASIT BERGAMA;1225;601;19;82;0;0;12;1001;526
14.09.2024;Tramvay Konak;24766;15349;689;947;8;21;1047;6975;4324
14.09.2024;Izdeniz;19503;6678;442;649;243;14;482;4006;3683
14.09.2024;Izdeniz-Araba;248;25;4;7;0;0;72;0;2128
14.09.2024;Tramvay Çiðli;2405;1237;40;73;0;1;63;864;266
14.09.2024;IZTASIT KAYMAKCI;1155;463;3;49;0;0;7;584;59
14.09.2024;IZTASIT FOCA;3873;1401;30;180;3;4;117;1914;156
14.09.2024;Metro;97683;47275;1956;3867;11;110;3423;25975;8786
14.09.2024;Tramvay Karþýyaka;10810;7261;272;411;6;6;315;3382;1923
15.09.2024;Izulas;56038;30162;502;2164;0;193;2411;26826;3923
15.09.2024;IZTASIT KAYMAKCI;449;199;3;9;0;3;4;153;27
15.09.2024;IZTASIT FOCA;3555;1220;57;157;1;2;95;1512;117
15.09.2024;Metro;67493;39172;1380;2065;9;96;2348;17628;6530
15.09.2024;Seferihisar Mot. Taþ. Kooperat;4859;2677;99;218;0;0;191;3254;0
15.09.2024;Izdeniz-Araba;215;19;4;5;0;0;55;0;2018
15.09.2024;Tramvay Konak;16401;11150;380;432;17;21;748;4415;3103
15.09.2024;IZTASIT MENEMEN;19128;9530;212;497;1;51;713;5303;324
15.09.2024;ÝZTAÞIT KÝRAZ;943;319;15;15;0;0;21;258;0
15.09.2024;Eshot;205167;110929;2829;8825;11;517;9602;104124;17051
15.09.2024;Teleferik;172;69;5;1;0;0;0;0;392
15.09.2024;Tramvay Karþýyaka;8442;6056;193;270;0;2;291;2612;1541
15.09.2024;IZTASIT BERGAMA;778;392;8;58;0;2;2;620;390
15.09.2024;Izdeniz;15063;5696;202;318;320;18;276;2540;3044
15.09.2024;Tramvay Çiðli;2006;1068;44;65;0;0;65;719;185
15.09.2024;Ýzban;78643;34478;1248;2155;445;108;2370;20196;0
16.09.2024;Izulas;80474;51438;1421;3713;1;282;4334;38535;4532
16.09.2024;IZTASIT KAYMAKCI;1026;731;10;36;0;1;12;554;68
16.09.2024;IZTASIT MENEMEN;29096;18703;535;914;0;96;1334;9768;528
16.09.2024;Ýzban;119942;52982;2725;4190;510;106;5364;35425;0
16.09.2024;Tramvay Konak;30134;19596;843;1252;47;47;1949;10459;4417
16.09.2024;Tramvay Çiðli;3770;1874;62;166;0;2;95;1716;307
16.09.2024;Eshot;364798;240464;7536;17337;14;932;23706;181127;23579
16.09.2024;Metro;132556;69791;3231;5800;16;116;9190;39922;10628
16.09.2024;ÝZTAÞIT KÝRAZ;1569;557;76;33;0;1;33;603;0
16.09.2024;Seferihisar Mot. Taþ. Kooperat;5721;3144;170;314;0;3;326;4301;2
16.09.2024;Izdeniz;21857;5919;407;859;202;11;1800;4954;2847
16.09.2024;IZTASIT FOCA;3929;1733;70;223;0;6;133;2382;134
16.09.2024;Izdeniz-Araba;291;14;3;5;0;0;74;0;2502
16.09.2024;Tramvay Karþýyaka;9928;5976;269;515;0;0;351;4635;1595
16.09.2024;IZTASIT BERGAMA;3079;1794;57;184;0;7;22;2796;1032
17.09.2024;Izdeniz;22978;6387;460;972;143;14;1865;5464;2832
17.09.2024;Eshot;366379;244073;7940;17653;10;921;23612;181586;22851
17.09.2024;Izulas;80544;52106;1493;3773;1;274;4376;39760;4434
17.09.2024;ÝZTAÞIT KÝRAZ;1419;522;80;36;0;1;23;646;0
17.09.2024;Tramvay Konak;31181;20295;873;1436;11;24;2016;11051;4456
17.09.2024;IZTASIT FOCA;3908;1638;57;264;0;2;153;2675;96
17.09.2024;Teleferik;35;23;0;0;0;0;0;0;129
17.09.2024;IZTASIT KAYMAKCI;1015;711;12;40;0;2;10;533;63
17.09.2024;Izdeniz-Araba;288;14;1;5;0;0;69;0;2448
17.09.2024;Metro;134663;70027;3308;5738;21;150;9289;40456;10463
17.09.2024;Seferihisar Mot. Taþ. Kooperat;5764;3099;204;318;0;4;310;4392;4
17.09.2024;Tramvay Çiðli;3674;1952;95;129;0;0;103;1636;355
17.09.2024;Tramvay Karþýyaka;10457;6634;316;545;6;2;411;4714;1695
17.09.2024;IZTASIT MENEMEN;30064;19165;569;871;0;99;1356;10320;481
17.09.2024;Ýzban;118908;53648;2724;4082;457;80;5387;35541;0
17.09.2024;IZTASIT BERGAMA;2433;1800;37;172;0;2;23;1798;819
18.09.2024;IZTASIT KAYMAKCI;899;719;9;24;0;0;6;493;55
18.09.2024;Tramvay Konak;30829;20229;847;1355;44;37;2010;10649;4514
18.09.2024;Seferihisar Mot. Taþ. Kooperat;5578;3081;181;328;0;2;311;4291;7
18.09.2024;Tramvay Karþýyaka;14624;7522;351;897;9;8;394;7853;2160
18.09.2024;Teleferik;48;40;0;0;0;0;0;0;164
18.09.2024;Metro;131562;68781;3248;5453;14;160;8953;37448;10474
18.09.2024;IZTASIT MENEMEN;29057;19262;575;855;0;95;1369;9775;460
18.09.2024;Izulas;80454;51725;1429;3843;2;272;4158;40287;4325
18.09.2024;IZTASIT FOCA;3804;1687;56;222;2;2;134;2588;89
18.09.2024;Tramvay Çiðli;4106;2196;110;172;0;0;98;1816;376
18.09.2024;Eshot;371093;243519;7829;18450;14;920;23225;189428;23133
18.09.2024;Ýzban;127718;55627;2952;4515;452;155;6184;38470;0
18.09.2024;IZTASIT BERGAMA;2262;1850;42;157;0;7;17;1717;869
18.09.2024;ÝZTAÞIT KÝRAZ;1519;567;80;53;0;0;40;864;0
18.09.2024;Izdeniz-Araba;388;13;5;4;0;0;73;0;2574
18.09.2024;Izdeniz;22489;6367;425;914;184;15;1761;5449;3004
19.09.2024;Tramvay Karþýyaka;10521;6738;270;551;8;4;363;4664;1693
19.09.2024;IZTASIT FOCA;3809;1710;64;212;0;5;123;2545;135
19.09.2024;Metro;132682;69584;3309;5750;20;99;8954;40033;10477
19.09.2024;IZTASIT KAYMAKCI;897;771;11;32;0;0;5;516;67
19.09.2024;Izulas;79640;51849;1498;3595;1;229;4216;38634;4504
19.09.2024;Tramvay Çiðli;3857;2022;94;130;0;2;95;1632;338
19.09.2024;Eshot;360458;242543;7969;17523;18;799;23101;181990;22905
19.09.2024;Izdeniz-Araba;368;17;1;5;0;0;79;0;2623
19.09.2024;IZTASIT MENEMEN;30429;19316;599;980;0;119;1327;12189;456
19.09.2024;ÝZTAÞIT KÝRAZ;1389;518;73;60;0;0;33;636;0
19.09.2024;Ýzban;128566;56946;2953;4368;475;104;5835;37860;0
19.09.2024;IZTASIT BERGAMA;2218;1814;39;160;0;4;19;1508;870
19.09.2024;Seferihisar Mot. Taþ. Kooperat;5497;3097;175;322;0;4;301;4275;6
19.09.2024;Izdeniz;21512;5818;351;840;230;7;1655;5159;2723
19.09.2024;Teleferik;52;22;1;0;0;0;0;0;165
19.09.2024;Tramvay Konak;30893;20113;893;1385;11;33;1986;10543;4636
20.09.2024;Metro;130955;70070;3266;5596;17;140;9583;37692;11142
20.09.2024;Ýzban;129964;57653;3102;4460;633;139;6167;36506;0
20.09.2024;IZTASIT MENEMEN;28945;18926;538;889;2;84;1308;9660;499
20.09.2024;ÝZTAÞIT KÝRAZ;1508;640;83;40;0;1;38;614;0
20.09.2024;Izdeniz-Araba;508;28;3;3;0;0;86;0;2760
20.09.2024;IZTASIT KAYMAKCI;900;752;9;25;0;1;14;578;63
20.09.2024;Tramvay Karþýyaka;10908;6958;307;571;2;5;405;4837;1848
20.09.2024;Eshot;363837;244084;7784;17896;13;935;24302;181946;24060
20.09.2024;Seferihisar Mot. Taþ. Kooperat;5742;3253;188;351;0;3;299;4780;0
20.09.2024;IZTASIT BERGAMA;2359;1811;33;143;0;6;21;1780;782
20.09.2024;IZTASIT FOCA;3754;1596;61;263;0;0;122;2525;112
20.09.2024;Tramvay Çiðli;3771;1980;77;149;0;8;87;1630;367
20.09.2024;Izdeniz;21496;6000;441;878;204;9;1771;4842;3015
20.09.2024;Teleferik;66;40;0;1;0;0;0;0;173
20.09.2024;Izulas;79457;52074;1417;3761;4;270;4278;39318;4635
20.09.2024;Tramvay Konak;30966;20471;941;1364;13;44;2497;10187;4701
21.09.2024;Teleferik;131;69;3;1;0;0;0;0;361
21.09.2024;Tramvay Çiðli;2595;1296;37;82;0;0;62;912;238
21.09.2024;IZTASIT FOCA;3566;1134;59;173;0;2;129;1965;119
21.09.2024;Metro;102060;53105;2230;4220;6;110;3658;27796;9547
21.09.2024;Tramvay Konak;25100;15501;640;915;5;17;1019;7513;4825
21.09.2024;IZTASIT BERGAMA;1415;782;23;100;0;16;13;1220;582
21.09.2024;IZTASIT MENEMEN;24076;11702;198;732;3;62;1025;7364;370
21.09.2024;Eshot;271799;136850;3440;12507;14;653;13913;129356;20584
21.09.2024;Seferihisar Mot. Taþ. Kooperat;5562;2892;102;284;0;2;244;3592;4
21.09.2024;Izulas;78502;37997;750;3351;0;227;3458;35191;4882
21.09.2024;ÝZTAÞIT KÝRAZ;1315;377;19;42;0;3;18;525;0
21.09.2024;Tramvay Karþýyaka;10837;7854;254;397;6;10;338;3879;1985
21.09.2024;Ýzban;101891;43572;1727;3138;373;101;3304;27590;0
21.09.2024;Izdeniz;19645;7218;444;608;119;26;434;4089;3730
21.09.2024;Izdeniz-Araba;299;18;1;7;0;0;72;0;2157
21.09.2024;IZTASIT KAYMAKCI;1089;444;4;50;0;0;8;644;50
22.09.2024;Tramvay Konak;17728;12639;343;541;10;26;756;4983;3400
22.09.2024;Izulas;55301;29696;397;2393;0;206;2424;27894;3746
22.09.2024;Izdeniz-Araba;267;18;2;6;0;0;60;0;1981
22.09.2024;Izdeniz;23415;8621;406;639;340;14;746;3975;4175
22.09.2024;Tramvay Çiðli;1841;1015;36;63;0;2;67;767;213
22.09.2024;IZTASIT MENEMEN;17877;8603;133;532;0;49;671;5436;284
22.09.2024;IZTASIT FOCA;3282;1155;40;158;1;4;105;1589;121
22.09.2024;Ýzban;81026;35815;1089;2298;207;97;2427;21418;0
22.09.2024;Eshot;203283;109044;2243;9536;12;576;9846;112356;16620
22.09.2024;IZTASIT KAYMAKCI;392;148;1;14;0;0;3;182;23
22.09.2024;IZTASIT BERGAMA;791;398;4;46;0;0;0;624;332
22.09.2024;ÝZTAÞIT KÝRAZ;829;244;13;8;0;0;21;295;0
22.09.2024;Seferihisar Mot. Taþ. Kooperat;4362;2085;83;204;0;1;137;3116;0
22.09.2024;Tramvay Karþýyaka;9076;6566;170;324;5;4;290;3101;1569
22.09.2024;Teleferik;263;124;5;1;0;0;0;0;649
22.09.2024;Metro;73123;43597;1241;2423;22;76;2570;19797;7767
