DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE
2016-09-09;Eshot;399829;145499;8855;0;824;0;0;141581
2016-09-09;Izdeniz;30903;7317;603;0;1378;0;0;4591
2016-09-09;Izdeniz-Araba;2680;0;0;0;0;0;0;0
2016-09-09;Izulas;111135;38497;2014;0;127;0;0;40181
2016-09-09;İzban;165103;54994;3980;0;2206;0;0;23710
2016-09-09;Metro;172488;60236;3984;0;2071;0;0;27144
2016-09-10;Eshot;317288;105512;3120;0;894;0;0;104694
2016-09-10;Izdeniz;22770;5489;352;0;1402;0;0;2985
2016-09-10;Izdeniz-Araba;2027;0;0;0;0;0;0;0
2016-09-10;Izulas;86021;27651;704;0;100;0;0;29141
2016-09-10;İzban;135126;40659;1577;0;1971;0;0;17547
2016-09-10;Metro;132865;40689;1559;0;1578;0;0;18902
2016-09-11;Eshot;233714;72174;1952;0;934;0;0;90684
2016-09-11;Izdeniz;16714;3327;186;0;1359;0;0;1752
2016-09-11;Izdeniz-Araba;1563;0;0;0;0;0;0;0
2016-09-11;Izulas;56650;17112;410;0;99;0;0;22810
2016-09-11;İzban;98466;27784;1011;0;1715;0;0;13265
2016-09-11;Metro;83576;24125;811;0;1159;0;0;12301
2016-09-12;Eshot;203386;63808;1566;0;562;0;0;42849
2016-09-12;Izdeniz;19114;4279;145;0;969;0;0;1698
2016-09-12;Izdeniz-Araba;1763;0;0;0;0;0;0;0
2016-09-12;Izulas;49403;16145;294;0;63;0;0;10487
2016-09-12;İzban;91774;25041;746;0;1414;0;0;8616
2016-09-12;Metro;67829;20503;549;0;785;0;0;7317
2016-09-13;Eshot;264747;78936;1876;0;567;0;0;59917
2016-09-13;Izdeniz;29039;5714;184;0;2000;0;0;2351
2016-09-13;Izdeniz-Araba;2102;0;0;0;0;0;0;0
2016-09-13;Izulas;64555;19493;342;0;74;0;0;14595
2016-09-13;İzban;116258;32131;957;0;1634;0;0;12110
2016-09-13;Metro;85111;25497;706;0;1040;0;0;9704
2016-09-14;Eshot;290076;84610;2169;0;613;0;0;74732
2016-09-14;Izdeniz;34651;6616;268;0;2484;0;0;2972
2016-09-14;Izdeniz-Araba;2220;0;0;0;0;0;0;0
2016-09-14;Izulas;68332;19658;358;0;97;0;0;18159
2016-09-14;İzban;123731;33948;1045;0;1853;0;0;14270
2016-09-14;Metro;92064;26751;795;0;1195;0;0;11567
2016-09-15;Eshot;292049;87741;2600;0;612;0;0;80399
2016-09-15;Izdeniz;35079;6483;359;0;2121;0;0;3288
2016-09-15;Izdeniz-Araba;2245;0;0;0;0;0;0;0
2016-09-15;Izulas;67291;19495;424;0;81;0;0;18919
2016-09-15;İzban;123133;34974;1226;0;1800;0;0;15152
2016-09-15;Metro;95105;28336;1021;0;1269;0;0;12786
2016-09-16;Eshot;310710;100919;3514;0;944;0;0;101793
2016-09-16;Izdeniz;28655;6359;329;0;2579;0;0;3317
2016-09-16;Izdeniz-Araba;2146;0;0;0;0;0;0;0
2016-09-16;Izulas;77034;24967;706;0;123;0;0;26811
2016-09-16;İzban;126870;38809;1649;0;1988;0;0;17257
2016-09-16;Metro;117317;36652;1565;0;1712;0;0;17214
2016-09-17;Eshot;292861;100821;3097;0;1080;0;0;93410
2016-09-17;Izdeniz;27136;6599;453;0;2419;0;0;3168
2016-09-17;Izdeniz-Araba;2084;0;0;0;0;0;0;0
2016-09-17;Izulas;73706;25725;635;0;130;0;0;25004
2016-09-17;İzban;122577;39492;1589;0;2100;0;0;17182
2016-09-17;Metro;113204;38634;1533;0;1485;0;0;16792
2016-09-18;Eshot;225823;84488;2215;0;853;0;0;81964
2016-09-18;Izdeniz;18670;5043;210;0;1497;0;0;2015
2016-09-18;Izdeniz-Araba;1982;0;0;0;0;0;0;0
2016-09-18;Izulas;51876;19163;389;0;113;0;0;19119
2016-09-18;İzban;100063;34232;1177;0;1757;0;0;14141
2016-09-18;Metro;79535;30998;983;0;1418;0;0;11437
2016-09-19;Eshot;440759;222909;8259;0;974;0;0;148206
2016-09-19;Izdeniz;27890;6635;446;0;1134;0;0;4394
2016-09-19;Izdeniz-Araba;2181;0;0;0;0;0;0;0
2016-09-19;Izulas;111873;55379;1961;0;172;0;0;38482
2016-09-19;İzban;163948;71639;3395;0;2098;0;0;24560
2016-09-19;Metro;177666;82537;3386;0;2152;0;0;28813
2016-09-20;Eshot;425497;221608;8434;0;940;0;0;141816
2016-09-20;Izdeniz;26240;6124;354;0;955;0;0;4295
2016-09-20;Izdeniz-Araba;2109;0;0;0;0;0;0;0
2016-09-20;Izulas;104363;53872;1977;0;151;0;0;36075
2016-09-20;İzban;160034;69398;3407;0;2046;0;0;23821
2016-09-20;Metro;173007;79640;3322;0;2030;0;0;27636
2016-09-21;Eshot;430556;223916;8708;0;988;0;0;146684
2016-09-21;Izdeniz;29984;7457;412;0;1219;0;0;4821
2016-09-21;Izdeniz-Araba;2338;0;0;0;0;0;0;0
2016-09-21;Izulas;107439;55105;2027;0;139;0;0;37242
2016-09-21;İzban;162457;71267;3546;0;2237;0;0;24577
2016-09-21;Metro;172901;80769;3420;0;2088;0;0;27194
2016-09-22;Eshot;414150;219513;8574;0;920;0;0;136608
2016-09-22;Izdeniz;26828;6255;382;0;932;0;0;4224
2016-09-22;Izdeniz-Araba;2219;0;0;0;0;0;0;0
2016-09-22;Izulas;103544;54569;1978;0;150;0;0;34617
2016-09-22;İzban;159165;69113;3424;0;2099;0;0;25158
2016-09-22;Metro;167394;77645;3337;0;2003;0;0;27239
2016-09-23;Eshot;425861;227070;8520;0;1043;0;0;140763
2016-09-23;Izdeniz;28942;7563;450;0;1228;0;0;4643
2016-09-23;Izdeniz-Araba;2404;0;0;0;0;0;0;0
2016-09-23;Izulas;104005;55321;1872;0;133;0;0;35190
2016-09-23;İzban;163780;73704;3667;0;2424;0;0;24367
2016-09-23;Metro;176492;84466;3529;0;2205;0;0;27365
2016-09-24;Eshot;347311;141959;4417;0;845;0;0;108621
2016-09-24;Izdeniz;28672;8964;623;0;1298;0;0;3827
2016-09-24;Izdeniz-Araba;2140;0;0;0;0;0;0;0
2016-09-24;Izulas;85724;34142;774;0;117;0;0;27506
2016-09-24;İzban;146494;56056;2297;0;2413;0;0;19857
2016-09-24;Metro;147124;61553;2349;0;2168;0;0;20874
2016-09-25;Eshot;242879;104066;2704;0;822;0;0;88788
2016-09-25;Izdeniz;22223;6540;266;0;811;0;0;2267
2016-09-25;Izdeniz-Araba;2332;0;0;0;0;0;0;0
2016-09-25;Izulas;55538;22846;463;0;125;0;0;20115
2016-09-25;İzban;111825;43482;1549;0;1894;0;0;15561
2016-09-25;Metro;93343;43244;1324;0;2002;0;0;12736
2016-09-26;Eshot;432683;243966;8306;0;977;0;0;147549
2016-09-26;Izdeniz;28575;7173;372;0;559;0;0;4848
2016-09-26;Izdeniz-Araba;2159;0;0;0;0;0;0;0
2016-09-26;Izulas;108683;57954;2003;0;185;0;0;38170
2016-09-26;İzban;167674;78867;3423;0;2316;0;0;25650
2016-09-26;Metro;187380;101978;3334;0;2521;0;0;30024
2016-09-27;BİSİM;1;0;0;0;0;0;0;0
2016-09-27;Eshot;428369;247401;8732;0;757;0;0;144381
2016-09-27;Izdeniz;29274;7188;401;0;462;0;0;5036
2016-09-27;Izdeniz-Araba;2325;0;0;0;0;0;0;0
2016-09-27;Izulas;106020;58366;2088;0;174;0;0;36835
2016-09-27;İzban;164087;78721;3570;0;1981;0;0;25584
2016-09-27;Metro;182930;101482;3502;0;2190;0;0;29727
2016-09-28;Eshot;430062;249886;9021;0;718;0;0;148424
2016-09-28;Izdeniz;29622;8007;445;0;613;0;0;5064
2016-09-28;Izdeniz-Araba;2380;0;0;0;0;0;0;0
2016-09-28;Izulas;105652;58486;2083;0;138;0;0;36664
2016-09-28;İzban;162156;78846;3494;0;1972;0;0;25279
2016-09-28;Metro;178146;102051;3477;0;2055;0;0;28086
2016-09-29;Eshot;421832;247022;8605;0;760;0;0;142471
2016-09-29;Izdeniz;28640;7149;390;0;401;0;0;4918
2016-09-29;Izdeniz-Araba;2263;0;0;0;0;0;0;0
2016-09-29;Izulas;102943;58584;1956;0;113;0;0;34905
2016-09-29;İzban;160113;77966;3552;0;1986;0;0;26093
2016-09-29;Metro;177105;99857;3573;0;1910;0;0;29494
2016-09-30;Eshot;420117;248051;8759;0;720;0;0;140417
2016-09-30;Izdeniz;29067;7870;453;0;465;0;0;4817
2016-09-30;Izdeniz-Araba;2421;0;0;0;0;0;0;0
2016-09-30;Izulas;103554;58318;1989;0;110;0;0;35279
2016-09-30;İzban;163089;80259;3652;0;2056;0;0;24547
2016-09-30;Metro;176862;101160;3550;0;1966;0;0;27917
2016-10-01;Eshot;352837;153455;4510;0;718;0;0;111131
2016-10-01;Izdeniz;30911;10394;641;0;511;0;0;4202
2016-10-01;Izdeniz-Araba;2404;0;0;0;0;0;0;0
2016-10-01;Izulas;86696;35725;841;0;128;0;0;27745
2016-10-01;İzban;150758;61267;2404;0;2179;0;0;19770
2016-10-01;Metro;151385;68514;2443;0;1930;0;0;21849
2016-10-02;Eshot;245370;109220;2527;0;677;0;0;89590
2016-10-02;Izdeniz;22907;6848;285;0;329;0;0;2536
2016-10-02;Izdeniz-Araba;2424;0;0;0;0;0;0;0
2016-10-02;Izulas;55801;23729;464;0;72;0;0;20065
2016-10-02;İzban;112864;44413;1435;0;1566;0;0;15455
2016-10-02;Metro;91008;45329;1087;0;1350;0;0;12911
2016-10-03;BİSİM;1;0;0;0;0;0;0;0
2016-10-03;Eshot;429063;251230;8483;0;678;0;0;149914
2016-10-03;Izdeniz;28767;7160;401;0;215;0;0;5347
2016-10-03;Izdeniz-Araba;2260;0;0;0;0;0;0;0
2016-10-03;Izulas;105977;58386;1983;0;117;0;0;38314
2016-10-03;İzban;165044;79670;3385;0;1945;0;0;25732
2016-10-03;Metro;182052;104207;3326;0;1824;0;0;29917
2016-10-04;Eshot;423828;255532;8555;0;633;0;0;146287
2016-10-04;Izdeniz;29768;7229;426;0;223;0;0;5326
2016-10-04;Izdeniz-Araba;2295;0;0;0;0;0;0;0
2016-10-04;Izulas;105332;59648;2046;0;77;0;0;37578
2016-10-04;İzban;164940;81164;3489;0;1733;0;0;26113
2016-10-04;Metro;183391;106831;3491;0;1427;0;0;31025
2016-10-05;Eshot;431354;257366;8862;0;629;0;0;151527
2016-10-05;Izdeniz;30543;7907;424;0;312;0;0;5419
2016-10-05;Izdeniz-Araba;2530;0;0;0;0;0;0;0
2016-10-05;Izulas;104116;59298;2068;0;83;0;0;37031
2016-10-05;İzban;163936;81122;3565;0;1821;0;0;25564
2016-10-05;Metro;180089;106641;3628;0;1770;0;0;29244
2016-10-06;Eshot;422734;255630;8676;0;622;0;0;144596
2016-10-06;Izdeniz;29267;7290;380;0;287;0;0;5232
2016-10-06;Izdeniz-Araba;2275;0;0;0;0;0;0;0
2016-10-06;Izulas;103988;59686;2046;0;96;0;0;36212
2016-10-06;İzban;164010;80915;3565;0;2108;0;0;26403
2016-10-06;Metro;179213;105341;3593;0;1763;0;0;30408
2016-10-07;Eshot;420219;256998;8543;0;605;0;0;142136
2016-10-07;Izdeniz;30763;8385;406;0;187;0;0;5140
2016-10-07;Izdeniz-Araba;2521;0;0;0;0;0;0;0
2016-10-07;Izulas;103783;60665;1938;0;104;0;0;35828
2016-10-07;İzban;167531;87957;3765;0;2059;0;0;25049
2016-10-07;Metro;181526;109404;3489;0;1628;0;0;28977
2016-10-08;Eshot;345876;162123;4742;0;632;0;0;106188
2016-10-08;Izdeniz;28809;9772;491;0;251;0;0;3531
2016-10-08;Izdeniz-Araba;2277;0;0;0;0;0;0;0
2016-10-08;Izulas;85407;38936;940;0;97;0;0;26987
2016-10-08;İzban;148126;63190;2407;0;2304;0;0;19512
2016-10-08;Metro;148972;70501;2515;0;1876;0;0;21247
2016-10-09;Eshot;248364;117010;2888;0;561;0;0;89557
2016-10-09;Izdeniz;25098;7715;305;0;164;0;0;2714
2016-10-09;Izdeniz-Araba;2492;0;0;0;0;0;0;0
2016-10-09;Izulas;56924;25122;504;0;68;0;0;21078
2016-10-09;İzban;116811;47251;1658;0;1518;0;0;15718
2016-10-09;Metro;95204;47888;1253;0;1181;0;0;13686
2016-10-10;Eshot;422428;257950;8382;0;579;0;0;146988
2016-10-10;Izdeniz;29346;7315;410;0;99;0;0;5506
2016-10-10;Izdeniz-Araba;2335;0;0;0;0;0;0;0
2016-10-10;Izulas;105381;60675;1978;0;93;0;0;37413
2016-10-10;İzban;165000;82732;3632;0;1848;0;0;26081
2016-10-10;Metro;182147;109900;3442;0;1393;0;0;30732
2016-10-11;Eshot;415899;262427;8709;0;608;0;0;143341
2016-10-11;Izdeniz;28047;7536;432;0;704;0;0;5259
2016-10-11;Izdeniz-Araba;2269;0;0;0;0;0;0;0
2016-10-11;Izulas;101416;60470;2014;0;71;0;0;35767
2016-10-11;İzban;158951;81415;3550;0;1683;0;0;25233
2016-10-11;Metro;175784;109191;3637;0;1565;0;0;29399
2016-10-12;Eshot;419685;263160;8959;0;634;0;0;147081
2016-10-12;Izdeniz;29391;7881;437;0;892;0;0;5395
2016-10-12;Izdeniz-Araba;2420;0;0;0;0;0;0;0
2016-10-12;Izulas;102903;60906;2109;0;82;0;0;36585
2016-10-12;İzban;159384;82317;3603;0;1751;0;0;25112
2016-10-12;Metro;175051;109367;3681;0;1556;0;0;29042
2016-10-12;Teleferik;0;1;0;0;0;0;0;0
2016-10-13;Eshot;411456;261627;8752;0;675;0;0;141180
2016-10-13;Izdeniz;28457;7400;453;0;887;0;0;5453
2016-10-13;Izdeniz-Araba;2220;0;0;0;0;0;0;0
2016-10-13;Izulas;101697;60753;2042;0;82;0;0;35402
2016-10-13;İzban;159549;83108;3623;0;1787;0;0;25806
2016-10-13;Metro;174321;109178;3681;0;1527;0;0;30316
2016-10-14;Eshot;408422;263567;8469;0;706;0;0;140322
2016-10-14;Izdeniz;29408;8590;442;0;1046;0;0;5639
2016-10-14;Izdeniz-Araba;2655;0;0;0;0;0;0;0
2016-10-14;Izulas;101335;60917;1985;0;96;0;0;35708
2016-10-14;İzban;165082;87682;3731;0;2078;0;0;25564
2016-10-14;Metro;177172;111471;3632;0;1869;0;0;29434
2016-10-15;Eshot;353177;174202;5346;0;635;0;0;111367
2016-10-15;Izdeniz;30082;10954;649;0;1644;0;0;4357
2016-10-15;Izdeniz-Araba;2391;0;0;0;0;0;0;0
2016-10-15;Izulas;86823;41645;1012;0;83;0;0;28089
2016-10-15;İzban;153317;67477;2670;0;2090;0;0;20875
2016-10-15;Metro;151310;74132;2722;0;1844;0;0;22192
2016-10-16;Eshot;263275;129406;3917;0;569;0;0;90363
2016-10-16;Izdeniz;22001;7189;354;0;1476;0;0;2662
2016-10-16;Izdeniz-Araba;2282;0;0;0;0;0;0;0
2016-10-16;Izulas;59716;27740;684;0;69;0;0;20536
2016-10-16;İzban;125326;52510;2265;0;1587;0;0;16359
2016-10-16;Metro;104538;54850;2348;0;1418;0;0;14209
2016-10-17;Eshot;417549;262483;8683;0;669;0;0;147232
2016-10-17;Izdeniz;27916;7094;415;0;816;0;0;5535
2016-10-17;Izdeniz-Araba;2158;0;0;0;0;0;0;0
2016-10-17;Izulas;103436;60667;2071;0;78;0;0;37032
2016-10-17;İzban;162935;83661;3572;0;1764;0;0;26077
2016-10-17;Metro;178515;110667;3470;0;1653;0;0;30837
2016-10-18;BİSİM;5;0;0;0;0;0;0;0
2016-10-18;Eshot;410787;269165;8792;0;532;0;0;146590
2016-10-18;Izdeniz;27640;7067;395;0;793;0;0;5643
2016-10-18;Izdeniz-Araba;2292;0;0;0;0;0;0;0
2016-10-18;Izulas;102286;61819;2043;0;72;0;0;37481
2016-10-18;İzban;159197;84930;3595;0;1772;0;0;26310
2016-10-18;Metro;176410;113128;3682;0;1572;0;0;30989
2016-10-19;Eshot;419472;268962;8967;0;609;0;0;151872
2016-10-19;Izdeniz;29015;7914;421;0;903;0;0;6063
2016-10-19;Izdeniz-Araba;2519;0;0;0;0;0;0;0
2016-10-19;Izulas;102551;61544;2109;0;101;0;0;38689
2016-10-19;İzban;160091;86043;3694;0;1814;0;0;26031
2016-10-19;Metro;175653;114057;3637;0;1623;0;0;30016
2016-10-20;Eshot;410533;267691;8874;0;663;0;0;149581
2016-10-20;Izdeniz;27701;7353;427;0;923;0;0;5564
2016-10-20;Izdeniz-Araba;2274;0;0;0;0;0;0;0
2016-10-20;Izulas;101122;61301;1970;0;85;0;0;37238
2016-10-20;İzban;159160;85394;3749;0;1936;0;0;27460
2016-10-20;Metro;173467;112025;3813;0;1732;0;0;31338
2016-10-21;Eshot;408412;268688;8580;0;651;0;0;145845
2016-10-21;Izdeniz;28704;8487;474;0;935;0;0;5280
2016-10-21;Izdeniz-Araba;2456;0;0;0;0;0;0;0
2016-10-21;Izulas;101918;63047;2033;0;82;0;0;37539
2016-10-21;İzban;162677;88992;3826;0;1997;0;0;25824
2016-10-21;Metro;174358;113752;3643;0;1660;0;0;29352
2016-10-22;Eshot;349774;175602;5029;0;715;0;0;113729
2016-10-22;Izdeniz;29885;10683;649;0;1687;0;0;4540
2016-10-22;Izdeniz-Araba;2432;0;0;0;0;0;0;0
2016-10-22;Izulas;85243;41938;921;0;85;0;0;28296
2016-10-22;İzban;150457;68356;2516;0;2225;0;0;21168
2016-10-22;Metro;148926;75790;2695;0;1692;0;0;22684
2016-10-23;Eshot;246044;120343;3024;0;613;0;0;90434
2016-10-23;Izdeniz;21985;7385;280;0;1615;0;0;2711
2016-10-23;Izdeniz-Araba;2372;0;0;0;0;0;0;0
2016-10-23;Izulas;57160;26106;516;0;56;0;0;21170
2016-10-23;İzban;116940;50733;1821;0;1807;0;0;16200
2016-10-23;Metro;94269;49880;1343;0;1279;0;0;14449
2016-10-24;Eshot;412521;269358;8599;0;666;0;0;152880
2016-10-24;Izdeniz;27475;7602;403;0;824;0;0;5416
2016-10-24;Izdeniz-Araba;2263;0;0;0;0;0;0;0
2016-10-24;Izulas;102572;61769;1950;0;91;0;0;39650
2016-10-24;İzban;161764;86608;3496;0;2016;0;0;26412
2016-10-24;Metro;174763;115050;3484;0;1601;0;0;30524
2016-10-25;Eshot;412816;272009;8887;0;605;0;0;153484
2016-10-25;Izdeniz;28187;7499;443;0;737;0;0;5808
2016-10-25;Izdeniz-Araba;2297;0;0;0;0;0;0;0
2016-10-25;Izulas;102270;62810;2013;0;81;0;0;39129
2016-10-25;İzban;160443;86250;3723;0;1715;0;0;27095
2016-10-25;Metro;175565;115593;3713;0;1544;0;0;31738
2016-10-26;Eshot;417592;272351;9243;0;641;0;0;158399
2016-10-26;Izdeniz;29502;8198;434;0;784;0;0;6084
2016-10-26;Izdeniz-Araba;2447;0;0;0;0;0;0;0
2016-10-26;Izulas;102690;62139;2037;0;93;0;0;39919
2016-10-26;İzban;159328;88002;3716;0;1992;0;0;26662
2016-10-26;Metro;172525;115436;3689;0;1461;0;0;30257
2016-10-27;Eshot;394233;268436;8808;0;596;0;0;141387
2016-10-27;Izdeniz;25004;6751;364;0;568;0;0;4748
2016-10-27;Izdeniz-Araba;2324;0;0;0;0;0;0;0
2016-10-27;Izulas;98221;61757;2087;0;69;0;0;34914
2016-10-27;İzban;154087;86515;3688;0;1939;0;0;26646
2016-10-27;Metro;166402;112819;3700;0;1458;0;0;29456
2016-10-27;Teleferik;12;0;0;0;0;0;0;0
2016-10-28;Eshot;394075;256142;8626;0;635;0;0;136141
2016-10-28;Izdeniz;28287;10103;572;0;881;0;0;5075
2016-10-28;Izdeniz-Araba;2508;0;0;0;0;0;0;0
2016-10-28;Izulas;96717;62055;1881;0;83;0;0;33930
2016-10-28;İzban;161753;92383;3931;0;2253;0;0;24179
2016-10-28;Metro;166523;104171;3821;0;1566;0;0;27606
2016-10-29;Eshot;322521;162408;7048;0;649;0;0;106245
2016-10-29;Izdeniz;26958;9315;565;0;1720;0;0;4519
2016-10-29;Izdeniz-Araba;2313;0;0;0;0;0;0;0
2016-10-29;Izulas;77411;40994;1530;0;64;0;0;26452
2016-10-29;İzban;138805;64217;3240;0;2217;0;0;19640
2016-10-29;Metro;128125;64799;3248;0;1480;0;0;20363
2016-10-30;Eshot;234549;112252;2969;0;555;0;0;89281
2016-10-30;Izdeniz;18992;6147;295;0;1323;0;0;2441
2016-10-30;Izdeniz-Araba;2198;0;0;0;0;0;0;0
2016-10-30;Izulas;53859;24903;548;0;67;0;0;20611
2016-10-30;İzban;111251;46763;1688;0;1632;0;0;15904
2016-10-30;Metro;88172;46380;1374;0;1216;0;0;13524
2016-10-31;Eshot;405489;264405;8558;0;649;0;0;146359
2016-10-31;Izdeniz;25587;6740;365;0;646;0;0;5011
2016-10-31;Izdeniz-Araba;2208;0;0;0;0;0;0;0
2016-10-31;Izulas;101258;60788;1941;0;96;0;0;37552
2016-10-31;İzban;158841;84910;3554;0;1966;0;0;25909
2016-10-31;Metro;172054;112310;3377;0;1502;0;0;30635
2016-11-01;Eshot;398156;266574;8599;0;607;0;0;145629
2016-11-01;Izdeniz;26130;6628;370;0;687;0;0;5253
2016-11-01;Izdeniz-Araba;2230;0;0;0;0;0;0;0
2016-11-01;Izulas;98340;61521;2007;0;106;0;0;37169
2016-11-01;İzban;154739;85235;3600;0;1927;0;0;26049
2016-11-01;Metro;170428;113437;3571;0;1406;0;0;31089
2016-11-01;Teleferik;6;3;0;0;0;0;0;0
2016-11-02;Eshot;401328;267795;9045;0;911;0;0;150572
2016-11-02;Izdeniz;27489;7370;407;0;757;0;0;5658
2016-11-02;Izdeniz-Araba;2484;0;0;0;0;0;0;0
2016-11-02;Izulas;98487;61847;2053;0;89;0;0;37986
2016-11-02;İzban;156671;86870;3742;0;2146;0;0;25856
2016-11-02;Metro;167706;114602;3650;0;1657;0;0;29759
2016-11-02;Teleferik;5;8;0;0;0;0;0;0
2016-11-03;Eshot;394656;268206;8649;0;808;0;0;146890
2016-11-03;Izdeniz;26993;7095;383;0;855;0;0;5649
2016-11-03;Izdeniz-Araba;2241;0;0;0;0;0;0;0
2016-11-03;Izulas;96797;61725;2031;0;83;0;0;37041
2016-11-03;İzban;154932;85978;3664;0;2154;0;0;27626
2016-11-03;Metro;167860;112748;3644;0;1569;0;0;31396
2016-11-03;Teleferik;7;1;2;0;0;0;0;0
2016-11-04;Eshot;386476;263991;8511;0;560;0;0;139743
2016-11-04;Izdeniz;25612;7417;396;0;742;0;0;5015
2016-11-04;Izdeniz-Araba;2434;0;0;0;0;0;0;0
2016-11-04;Izulas;95074;61480;1920;0;93;0;0;34885
2016-11-04;İzban;155419;87915;3752;0;2293;0;0;24787
2016-11-04;Metro;163614;111688;3546;0;1624;0;0;28026
2016-11-04;Teleferik;8;5;0;0;0;0;0;0
2016-11-05;Eshot;336234;169660;5012;0;763;0;0;112843
2016-11-05;Izdeniz;26945;9270;601;0;1623;0;0;4652
2016-11-05;Izdeniz-Araba;2538;0;0;0;0;0;0;0
2016-11-05;Izulas;82255;40756;1035;0;72;0;0;27921
2016-11-05;İzban;147225;67015;2512;0;2146;0;0;21313
2016-11-05;Metro;143735;73130;2695;0;1495;0;0;22987
2016-11-05;Teleferik;25;5;0;0;0;0;0;0
2016-11-06;Eshot;231593;111799;2779;0;523;0;0;89484
2016-11-06;Izdeniz;19907;6060;272;0;1432;0;0;2626
2016-11-06;Izdeniz-Araba;2225;0;0;0;0;0;0;0
2016-11-06;Izulas;53654;24684;504;0;53;0;0;20515
2016-11-06;İzban;111448;46262;1651;0;1839;0;0;15788
2016-11-06;Metro;88416;46174;1223;0;1180;0;0;13603
2016-11-06;Teleferik;40;21;0;0;0;0;0;0
2016-11-07;Eshot;405564;269128;8820;0;630;0;0;150023
2016-11-07;Izdeniz;26993;6885;395;0;702;0;0;5780
2016-11-07;Izdeniz-Araba;2253;0;0;0;0;0;0;0
2016-11-07;Izulas;98288;61256;2013;0;82;0;0;37356
2016-11-07;İzban;155828;85206;3631;0;1910;0;0;25888
2016-11-07;Metro;168130;114787;3532;0;1414;0;0;30591
2016-11-08;Eshot;433841;288952;9712;0;917;0;0;151109
2016-11-08;Izdeniz;37528;12213;690;0;760;0;0;7909
2016-11-08;Izdeniz-Araba;2224;0;0;0;0;0;0;0
2016-11-08;Izulas;102542;64557;2040;0;82;0;0;37825
2016-11-08;İzban;241;125;1;0;5;0;0;25
2016-11-08;Metro;141246;98903;3063;0;1041;0;0;27304
2016-11-09;Eshot;441865;299094;9795;0;885;0;0;153711
2016-11-09;Izdeniz;16675;5723;316;0;290;0;0;3581
2016-11-09;Izdeniz-Araba;1015;0;0;0;0;0;0;0
2016-11-09;Izulas;104406;66803;2254;0;104;0;0;38574
2016-11-09;İzban;12;3;0;0;0;0;0;9
2016-11-09;Metro;142336;102931;3243;0;1013;0;0;25807
2016-11-10;Eshot;421196;291689;9108;0;942;0;0;148860
2016-11-10;Izdeniz;36772;12249;637;0;732;0;0;7872
2016-11-10;Izdeniz-Araba;2348;0;0;0;0;0;0;0
2016-11-10;Izulas;96993;64787;1993;0;64;0;0;36290
2016-11-10;İzban;7651;4803;228;0;48;0;0;1438
2016-11-10;Metro;140807;101120;3302;0;958;0;0;26949
2016-11-10;Teleferik;11;8;0;0;0;0;0;0
2016-11-11;Eshot;425415;300873;9530;0;1023;0;0;148655
2016-11-11;Izdeniz;40761;14897;740;0;765;0;0;7942
2016-11-11;Izdeniz-Araba;2678;0;0;0;0;0;0;0
2016-11-11;Izulas;99961;67509;2104;0;82;0;0;36278
2016-11-11;İzban;10709;6879;394;0;58;0;0;1876
2016-11-11;Metro;143184;103532;3303;0;1050;0;0;25957
2016-11-11;Teleferik;23;9;0;0;0;0;0;0
2016-11-12;Eshot;373576;192174;5708;0;1018;0;0;118479
2016-11-12;Izdeniz;36852;13297;896;0;1388;0;0;6972
2016-11-12;Izdeniz-Araba;2532;0;0;0;0;0;0;0
2016-11-12;Izulas;84453;42406;953;0;59;0;0;29215
2016-11-12;İzban;10552;3888;174;0;63;0;0;1684
2016-11-12;Metro;121516;64025;2184;0;1093;0;0;20367
2016-11-12;Teleferik;19;17;2;0;0;0;0;0
2016-11-13;Eshot;238393;118267;3100;0;846;0;0;85481
2016-11-13;Izdeniz;21292;7492;328;0;1119;0;0;3300
2016-11-13;Izdeniz-Araba;2006;0;0;0;0;0;0;0
2016-11-13;Izulas;51157;24718;481;0;43;0;0;19101
2016-11-13;İzban;8479;2587;112;0;83;0;0;1100
2016-11-13;Metro;66628;36589;1010;0;719;0;0;10815
2016-11-13;Teleferik;12;9;0;0;0;0;0;0
2016-11-14;Eshot;439704;296262;9744;0;988;0;0;158732
2016-11-14;Izdeniz;41094;13970;733;0;712;0;0;8928
2016-11-14;Izdeniz-Araba;2411;0;0;0;0;0;0;0
2016-11-14;Izulas;102210;65987;2141;0;73;0;0;39357
2016-11-14;İzban;12258;7535;471;0;57;0;0;2256
2016-11-14;Metro;146310;104395;3183;0;1133;0;0;28596
2016-11-15;Eshot;431051;297464;9803;0;894;0;0;152738
2016-11-15;Izdeniz;40202;13623;748;0;727;0;0;8451
2016-11-15;Izdeniz-Araba;2367;0;0;0;0;0;0;0
2016-11-15;Izulas;101147;66130;2241;0;66;0;0;38150
2016-11-15;İzban;11310;7487;500;0;40;0;0;2038
2016-11-15;Metro;146130;104953;3320;0;1053;0;0;28198
2016-11-15;Teleferik;5;13;0;0;0;0;0;0
2016-11-16;Eshot;394469;273770;9171;0;645;0;0;145648
2016-11-16;Izdeniz;28994;8501;450;0;649;0;0;6657
2016-11-16;Izdeniz-Araba;2399;0;0;0;0;0;0;0
2016-11-16;Izulas;90841;61640;2018;0;54;0;0;34517
2016-11-16;İzban;114156;69694;2997;0;1651;0;0;20462
